ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UCB5882	5882	UCB	WATER QUALITY	Dissolved Se	Dissolved Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5883	5883	UCB	WATER QUALITY	Solids	Solids	mg/L	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Bryant	Excel Sheets			22	UMES	Closed	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	no
UCB5884	5884	UCB	WATER QUALITY	Total Al	Total Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5885	5885	UCB	WATER QUALITY	Total Al	Total Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5886	5886	UCB	WATER QUALITY	Total Al	Total Aluminum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5887	5887	UCB	WATER QUALITY	Total As	Total Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5888	5888	UCB	WATER QUALITY	Total As	Total Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5889	5889	UCB	WATER QUALITY	Total As	Total Arsenic	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5890	5890	UCB	WATER QUALITY	Total Ca	Total Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5891	5891	UCB	WATER QUALITY	Total Ca	Total Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5892	5892	UCB	WATER QUALITY	Total Ca	Total Calcium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5893	5893	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5894	5894	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5895	5895	UCB	WATER QUALITY	Total Cu	Total Copper	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5896	5896	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5897	5897	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5898	5898	UCB	WATER QUALITY	Total Fe	Total Iron	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5899	5899	UCB	WATER QUALITY	Total Hg	Total Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5900	5900	UCB	WATER QUALITY	Total Hg	Total Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5901	5901	UCB	WATER QUALITY	Total Hg	Total Mercury	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5902	5902	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5903	5903	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5904	5904	UCB	WATER QUALITY	Total K	Total Potassium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5905	5905	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5906	5906	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5907	5907	UCB	WATER QUALITY	Total La	Total Lanthanum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5908	5908	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5909	5909	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5910	5910	UCB	WATER QUALITY	Total Mg	Total Magnesium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5911	5911	UCB	WATER QUALITY	Total Mn	Total Manganese	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5912	5912	UCB	WATER QUALITY	Total Mn	Total Manganese	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5913	5913	UCB	WATER QUALITY	Total Mo	Total Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5914	5914	UCB	WATER QUALITY	Total Mo	Total Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5915	5915	UCB	WATER QUALITY	Total Mo	Total Molybdenum	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5916	5916	UCB	WATER QUALITY	Total Na	Total Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5917	5917	UCB	WATER QUALITY	Total Na	Total Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5918	5918	UCB	WATER QUALITY	Total Na	Total Sodium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5919	5919	UCB	WATER QUALITY	Total Ni	Total Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5920	5920	UCB	WATER QUALITY	Total Ni	Total Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5921	5921	UCB	WATER QUALITY	Total Ni	Total Nickel	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5922	5922	UCB	WATER QUALITY	Total P	Total Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5923	5923	UCB	WATER QUALITY	Total P	Total Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5924	5924	UCB	WATER QUALITY	Total P	Total Phosphorus	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5925	5925	UCB	WATER QUALITY	Total Pb	Total Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5926	5926	UCB	WATER QUALITY	Total Pb	Total Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5927	5927	UCB	WATER QUALITY	Total Pb	Total Lead	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5928	5928	UCB	WATER QUALITY	Total S	Total Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5929	5929	UCB	WATER QUALITY	Total S	Total Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5930	5930	UCB	WATER QUALITY	Total S	Total Sulfur	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5931	5931	UCB	WATER QUALITY	Total Se	Total Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5932	5932	UCB	WATER QUALITY	Total Se	Total Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5933	5933	UCB	WATER QUALITY	Total Se	Total Selenium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5934	5934	UCB	WATER QUALITY	Total Si	Total Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5935	5935	UCB	WATER QUALITY	Total Si	Total Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5936	5936	UCB	WATER QUALITY	Total Si	Total Silicon	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5937	5937	UCB	WATER QUALITY	Total Yb	Total Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5938	5938	UCB	WATER QUALITY	Total Yb	Total Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5939	5939	UCB	WATER QUALITY	Total Yb	Total Ytterbium	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5940	5940	UCB	WATER QUALITY	Total Zn	Total Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5941	5941	UCB	WATER QUALITY	Total Zn	Total Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5942	5942	UCB	WATER QUALITY	Total Zn	Total Zinc	µg/ml	Irregular		2009	2009	2009-01-01	Present	now	2019-12-31	11	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5943	5943	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5944	5944	UCB	WATER QUALITY	NO3	Nitrate	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5945	5945	UCB	WATER QUALITY	Ortho P	Ortho Phosphorus	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5946	5946	UCB	WATER QUALITY	Sediments	Sediments	g/l	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5947	5947	UCB	WATER QUALITY	Silicate	Silicate	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5948	5948	UCB	WATER QUALITY	Total N	Total Nitrogen	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5949	5949	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5950	5950	UCB	WATER QUALITY	NO3	Nitrate	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5951	5951	UCB	WATER QUALITY	Ortho P	Ortho Phosphorus	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5952	5952	UCB	WATER QUALITY	Sediments	Sediments	g/l	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5953	5953	UCB	WATER QUALITY	Silicate	Silicate	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5954	5954	UCB	WATER QUALITY	Total N	Total Nitrogen	ppm	Irregular		2001	2001	2001-01-01	Present	now	2019-12-31	19	Folmar	SQL DB			1	Mattern	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5955	5955	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5956	5956	UCB	WATER QUALITY	NO3	Nitrate	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5957	5957	UCB	WATER QUALITY	Ortho P	Ortho Phosphorus	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5958	5958	UCB	WATER QUALITY	Sediments	Sediments	g/l	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5959	5959	UCB	WATER QUALITY	Silicate	Silicate	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5960	5960	UCB	WATER QUALITY	Total N	Total Nitrogen	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5961	5961	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5962	5962	UCB	WATER QUALITY	NO3	Nitrate	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5963	5963	UCB	WATER QUALITY	Ortho P	Ortho Phosphorus	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5964	5964	UCB	WATER QUALITY	Sediments	Sediments	g/l	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5965	5965	UCB	WATER QUALITY	Silicate	Silicate	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5966	5966	UCB	WATER QUALITY	Total N	Total Nitrogen	ppm	Irregular		1997	1997	1997-01-01	Present	now	2019-12-31	23	Folmar	SQL DB			1	FD-36	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5967	5967	UCB	WATER QUALITY	Ca	Calcium	ppm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5968	5968	UCB	WATER QUALITY	Cl	Chloride	ppm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5969	5969	UCB	WATER QUALITY	EC	Electrical Conductivity	µS/cm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5970	5970	UCB	WATER QUALITY	K	Potassium	ppm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5971	5971	UCB	WATER QUALITY	Mg	Magnesium	ppm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5972	5972	UCB	WATER QUALITY	Na	Sodium	ppm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5973	5973	UCB	WATER QUALITY	NH3/NH4	Ammonia/Ammonium	ppm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
UCB5974	5974	UCB	WATER QUALITY	NO3	Nitrate	ppm	Irregular		1984	1984	1984-01-01	Present	now	2019-12-31	36	Folmar	SQL DB			1	WE-38	Open	Water Quality	STEWARDS	unresolved	Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	yes
