"","ID","RowID","LTARSite.Code","Category","DataSetVariableName","AttributeDescription","Units","TemporalResolution","TemporalResolutionStandard","StartDate","StartDateStandard","StartDateAgCROS","EndDate","EndDateStandard","EndDateAgCros","DateDif_yrs","ResponsiblePersons","StorageFormat","URLdataAccess","LocationIDoutsideNetwork","SpatialRepeats","SpatialDescription","PublicAccess","Network.Category","AgCROS.Table","AgCROS.VarName","NALT.Keywords","subsite","Repo.Name","Model.Name","NALT.Subject","ISO.Topic","Common.Experiment"
"6131","",,"SP","ANIMAL","ADG","45 day weaning period Average Daily Gain","kg","as needed","-","1/1/2013","2013-01-01","2013-01-01","Present","now","2019-12-31",7,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6132","",,"SP","ANIMAL","WW","body weight of weened calf","kg","as needed","-","1/1/2013","2013-01-01","2013-01-01","Present","now","2019-12-31",7,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6133","",,"SP","ANIMAL","ADG","stocker performance (winter - spring)","kg","as needed","-","1/1/2013","2013-01-01","2013-01-01","Present","now","2019-12-31",7,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6134","",,"SP","ANIMAL","ADG","Finishing period performance","kg","as needed","-","1/1/2014","2014-01-01","2014-01-01","Present","now","2019-12-31",6,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6135","",,"SP","ANIMAL","RFI","residual feed intake - concentrate cattle","ratio","as needed","-","1/1/2014","2014-01-01","2014-01-01","Present","now","2019-12-31",6,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6136","",,"SP","ANIMAL","","carcass weight","kg","as needed","-","1/1/2014","2014-01-01","2014-01-01","Present","now","2019-12-31",6,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6137","",,"SP","ANIMAL","","carcass quality grade","rating","as needed","-","1/1/2014","2014-01-01","2014-01-01","Present","now","2019-12-31",6,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6138","",,"SP","ANIMAL","","ribeye area","cm^2","as needed","-","1/1/2014","2014-01-01","2014-01-01","Present","now","2019-12-31",6,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6139","",,"SP","ANIMAL","","beef chemical analysis","","as needed","-","1/1/2014","2014-01-01","2014-01-01","Present","now","2019-12-31",6,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6140","",,"SP","ANIMAL","","sensory evaluation data","rating","as needed","-","1/1/2014","2014-01-01","2014-01-01","Present","now","2019-12-31",6,"Neel",".xls","GRL",,,"","","Animals","","","Animals, Animal Science, Rangeland",,,,"Animal Science and Animal Products","farming",""
"6141","",,"SP","VEGETATION","","plant biomass wet (sample)","g","Bi-Weekly / monthly","-","1/1/2016","2016-01-01","2016-01-01","Present","now","2019-12-31",4,"Wagle",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota",""
"6142","",,"SP","VEGETATION","","plant biomass dry (sample)","g","Bi-Weekly / monthly","-","1/1/2016","2016-01-01","2016-01-01","Present","now","2019-12-31",4,"Wagle",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota",""
"6143","",,"SP","VEGETATION","","canopy height","cm","Bi-Weekly / monthly","-","1/1/2016","2016-01-01","2016-01-01","Present","now","2019-12-31",4,"Wagle",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota",""
"6144","",,"SP","VEGETATION","","canopy cover","%","Bi-Weekly / monthly","-","1/1/2016","2016-01-01","2016-01-01","Present","now","2019-12-31",4,"Wagle",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota",""
"6145","",,"SP","METEOROLOGY","Precipitation","precipitation (digital)","mm, in","5 min, daily","5 minute","3/4/1998","1998-03-04","1998-03-04","Present","now","2019-12-31",22,"Busteed",".txt, .csv, .xlsx","GRL",,,"","","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily","Meteorology",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"6146","",,"SP","METEOROLOGY","Precipitation","precipitation (analog)","mm, in","daily","1 day","7/1/1976","1976-07-01","1976-07-01","12/31/2007","2007-12-31","2007-12-31",32,"Busteed",".txt, .xlsx","GRL",,,"","","Meteorology","WeatherDaily, WeatherStation","Precipitation, total, no media, daily","Meteorology",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"6147","",,"SP","HYDROLOGY","","groundwater elevation","cm, m","daily","1 day","10/1/2014","2014-10-01","2014-10-01","Present","now","2019-12-31",5,"Busteed",".csv","GRL",,,"","","Hydrology","","","Hydrology",,,,"Natural Resources, Earth and Environmental Sciences","inlandWaters","no"
"6148","",,"SP","METEOROLOGY","Precipitation","precipitation (analog)","mm","daily","1 day","7/1/1977","1977-07-01","1977-07-01","3/1/2003","2003-03-01","2003-03-01",26,"Fortuna",".dat","WRE",,"4","","","Meteorology","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Precipitation, total, no media, daily","Meteorology",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"6149","",,"SP","METEOROLOGY","Precipitation","precipitation (analog)","mm","daily","1 day","3/1/1998","1998-03-01","1998-03-01","Present","now","2019-12-31",22,"Fortuna",".dat","WRE",,"5","","","Meteorology","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Precipitation, total, no media, daily","Meteorology",,,,"Research, Technology and Engineering","climatologyMeteorologyAtmosphere","no"
"6150","",,"SP","WATER QUALITY","Sediment","sediment","pounds per field","event","-","1/1/1977","1977-01-01","1977-01-01","9/1/2000","2000-09-01","2000-09-01",24,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6151","",,"SP","WATER QUALITY","","water quality sample depth","inches","event","-","1/1/1977","1977-01-01","1977-01-01","9/1/2000","2000-09-01","2000-09-01",24,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6152","",,"SP","WATER QUALITY","Sediment","sediment","kg/ha","event","-","5/1/1977","1977-05-01","1977-05-01","12/1/1992","1992-12-01","1992-12-01",16,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6153","",,"SP","WATER QUALITY","","water quality sample depth","cm","event","-","5/1/1977","1977-05-01","1977-05-01","12/1/1992","1992-12-01","1992-12-01",16,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6154","",,"SP","WATER QUALITY","NO3","nitrate","mg/L","event","-","5/1/1977","1977-05-01","1977-05-01","12/1/1992","1992-12-01","1992-12-01",16,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6155","",,"SP","WATER QUALITY","NH4","ammonia","mg/L","event","-","5/1/1977","1977-05-01","1977-05-01","12/1/1992","1992-12-01","1992-12-01",16,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6156","",,"SP","WATER QUALITY","TKN","total kjeldahl nitrogen","mg/L","event","-","5/1/1977","1977-05-01","1977-05-01","12/1/1992","1992-12-01","1992-12-01",16,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6157","",,"SP","WATER QUALITY","TSP","total soluble phosphorus","ug/L","event","-","5/1/1977","1977-05-01","1977-05-01","6/1/1984","1984-06-01","1984-06-01",7,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6158","",,"SP","WATER QUALITY","BAP","bio-available phosphorus","ug/L","event","-","2/1/1987","1987-02-01","1987-02-01","12/1/1992","1992-12-01","1992-12-01",6,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6159","",,"SP","WATER QUALITY","TRP","total reactive phosphorus","ug/L","event","-","5/1/1977","1977-05-01","1977-05-01","12/1/1992","1992-12-01","1992-12-01",16,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6160","",,"SP","WATER QUALITY","TP","total phosphorus","ug/L","event","-","9/1/1983","1983-09-01","1983-09-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6161","",,"SP","WATER QUALITY","Cl","chlorine","mg/L","event","-","3/1/1984","1984-03-01","1984-03-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6162","",,"SP","WATER QUALITY","SO4","sulfate","mg/L","event","-","5/1/1983","1983-05-01","1983-05-01","12/1/1992","1992-12-01","1992-12-01",10,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6163","",,"SP","WATER QUALITY","pH","pH","","event","-","3/1/1984","1984-03-01","1984-03-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6164","",,"SP","WATER QUALITY","Conductivity","conductivity","umols/cm/100","event","-","3/1/1984","1984-03-01","1984-03-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6165","",,"SP","WATER QUALITY","Na","sodium","mg/L","event","-","3/1/1984","1984-03-01","1984-03-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6166","",,"SP","WATER QUALITY","K-sat","potassium","mg/L","event","-","3/1/1984","1984-03-01","1984-03-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6167","",,"SP","WATER QUALITY","Ca","calcium","mg/L","event","-","3/1/1984","1984-03-01","1984-03-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6168","",,"SP","WATER QUALITY","Mg","magnesium","mg/L","event","-","3/1/1984","1984-03-01","1984-03-01","12/1/1992","1992-12-01","1992-12-01",9,"Fortuna",".dat","WRE",,"8","","","Water Quality","","","Water Quality",,,,"Natural Resources, Earth and Environmental Sciences","environment","no"
"6169","",,"SP","VEGETATION","","acid detergent fiber","g/kg","as needed","-","","","","future","","",,"Witt",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota","no"
"6170","",,"SP","VEGETATION","","neutral detergent fiber","g/kg","as needed","-","","","","future","","",,"Witt",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota","no"
"6171","",,"SP","VEGETATION","","in vitro true digestibility","g/kg","as needed","-","","","","future","","",,"Witt",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota","no"
"6172","",,"SP","VEGETATION","","neutral detergent fiber digestibility","g/kg","as needed","-","","","","future","","",,"Witt",".xls","GRL",,,"","","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Biomass, aboveground live, plant tissue, mean or single measurement","Vegetation",,,,"Natural Resources, Earth and Environmental Sciences","biota","no"
"6173","",,"SP","SOIL CHARACTERISTICS","SOIL N","soil nitrogen content","g/kg","as needed","","5/1/1999","1999-05-01","1999-05-01","Present","now","2019-12-31",21,"Starks",".xls","GRL",,,"","","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,,,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation","no"
"6174","",,"SP","SOIL CHARACTERISTICS","SOIL C","soil carbon content","g/kg","as needed","","5/1/1999","1999-05-01","1999-05-01","Present","now","2019-12-31",21,"Starks",".xls","GRL",,,"","","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","","Soil",,,,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation","no"
"6175","TG5211",5211,"TG","Hydrology","eline??","well level, well head, groundwater wells","ft??","Daily","1 day","2000","2000","2000-01-01","2015?","2015","2015-12-31",16,"","excel files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6176","TG5212",5212,"TG","Hydrology","below surface??","well level, well head, groundwater wells","ft??","Daily","1 day","2000","2000","2000-01-01","2015?","2015","2015-12-31",16,"","excel files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6177","TG5213",5213,"TG","Hydrology","water","lat??","in, ft","Daily","1 day","2000","2000","2000-01-01","2015?","2015","2015-12-31",16,"","excel files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6178","TG5214",5214,"TG","Hydrology","over v??","lat??","ft","Daily","1 day","2000","2000","2000-01-01","2015?","2015","2015-12-31",16,"","excel files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6179","TG5215",5215,"TG","Hydrology","flow","lat??","cfs","Daily","1 day","2000","2000","2000-01-01","2015?","2015","2015-12-31",16,"","excel files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6180","TG5216",5216,"TG","Hydrology","dry-bulb temperature","Evapotranspiration, CO2 gradient, CO2 chamber","C","?","","1997","1997","1997-01-01","Present","now","2019-12-31",23,"Johnson, Polley, Tischler, Derner, Wilsey","?","",,,,"Closed?","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6181","TG5217",5217,"TG","Hydrology","dew point temperature","Evapotranspiration, CO2 gradient, CO2 chamber","C","?","","1997","1997","1997-01-01","Present","now","2019-12-31",23,"Johnson, Polley, Tischler, Derner, Wilsey","?","",,,,"Closed?","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6182","TG5218",5218,"TG","Hydrology","runoff","","cfs","Subdaily, daily","","1939","1939","1939-01-01","Present","now","2019-12-31",81,"Smith","txt files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6183","TG5219",5219,"TG","Hydrology","rainfall","","inches","Subdaily, daily","","1938","1938","1938-01-01","Present","now","2019-12-31",82,"Smith","txt files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6184","TG5220",5220,"TG","Hydrology","thiessen weights","","acres","Event","","1938","1938","1938-01-01","Present","now","2019-12-31",82,"","excel files","website",,,,"Open","Hydrology","STEWARDS","","Hydrology",,"",,"Natural Resources, Earth and Environmental Sciences","inlandWaters",
"6185","TG5221",5221,"TG","Land Management","plant","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Plant method, operations, soils","Land Management",,"",,"Farms and Farming Systems","environment",
"6186","TG5222",5222,"TG","Land Management","harvest","cut, strip, combine, thrashing, topping, cotton picking","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Rows harvested","Land Management",,"",,"Farms and Farming Systems","environment",
"6187","TG5223",5223,"TG","Land Management","pesticide","herbicide, insecticide, fungicide","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Amendment added","Land Management",,"",,"Farms and Farming Systems","environment",
"6188","TG5224",5224,"TG","Land Management","shred","stalk cutter","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Plant method, operations, soils","Land Management",,"",,"Farms and Farming Systems","environment",
"6189","TG5225",5225,"TG","Land Management","tillage","plow, disc, cultivate, chisel, roll, layoff, rebedded","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Plant method, operations, soils","Land Management",,"",,"Farms and Farming Systems","environment",
"6190","TG5226",5226,"TG","Land Management","fertilize","top dress","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Nitrogen, irrigation additive, no media","Land Management",,"",,"Farms and Farming Systems","environment",
"6191","TG5227",5227,"TG","Land Management","plowed terraces","terrace work","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Plant method, operations, soils","Land Management",,"",,"Farms and Farming Systems","environment",
"6192","TG5228",5228,"TG","Land Management","bale","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","bale","Land Management",,"",,"Farms and Farming Systems","environment",
"6193","TG5229",5229,"TG","Land Management","defoliate","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Rows harvested","Land Management",,"",,"Farms and Farming Systems","environment",
"6194","TG5230",5230,"TG","Land Management","burn","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Burn frequency, operation","Land Management",,"",,"Farms and Farming Systems","environment",
"6195","TG5231",5231,"TG","Land Management","worked waterway","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Water, irrigation applied, no media","Land Management",,"",,"Farms and Farming Systems","environment",
"6196","TG5232",5232,"TG","Land Management","remove runoff structure","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Water, irrigation applied, no media","Land Management",,"",,"Farms and Farming Systems","environment",
"6197","TG5233",5233,"TG","Land Management","shaulking","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Row width, soil, operations","Land Management",,"",,"Farms and Farming Systems","environment",
"6198","TG5234",5234,"TG","Land Management","mow","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Plant method, operations, soils","Land Management",,"",,"Farms and Farming Systems","environment",
"6199","TG5235",5235,"TG","Land Management","cleanout tanks","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Water, irrigation applied, no media","Land Management",,"",,"Farms and Farming Systems","environment",
"6200","TG5236",5236,"TG","Land Management","begin/end grazing","","","Event","","1943","1943","1943-01-01","Present","now","2019-12-31",77,"Smith","excel files","website",,,,"Open","Land Management","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Stocking rate, operation","Land Management",,"",,"Farms and Farming Systems","environment",
"6201","TG5237",5237,"TG","Manure","total N","TN in poultry litter","g/kg","Yearly","1 year","2001","2001","2001-01-01","2004","2004","2004-12-31",4,"Harmel","?","",,,,"?","Manure","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Total N","Animals, Soil, Manure",,"",,"Farms and Farming Systems","farming",
"6202","TG5238",5238,"TG","Manure","total P","TP in poultry litter","g/kg","Yearly","1 year","2001","2001","2001-01-01","2004","2004","2004-12-31",4,"Harmel","?","",,,,"?","Manure","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","Total P","Animals, Soil, Manure",,"",,"Farms and Farming Systems","farming",
"6203","TG5239",5239,"TG","Manure","organic C","OC in poultry litter","g/kg","Yearly","1 year","2001","2001","2001-01-01","2004","2004","2004-12-31",4,"Harmel","?","",,,,"?","Manure","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","organic C","Animals, Soil, Manure",,"",,"Farms and Farming Systems","farming",
"6204","TG5240",5240,"TG","Manure","NO3-N","NO3-N in poultry litter","mg/kg","Yearly","1 year","2001","2001","2001-01-01","2004","2004","2004-12-31",4,"Harmel","?","",,,,"?","Manure","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","NO3","Animals, Soil, Manure",,"",,"Farms and Farming Systems","farming",
"6205","TG5241",5241,"TG","Manure","NH4-N","NH4-N in poultry litter","mg/kg","Yearly","1 year","2001","2001","2001-01-01","2004","2004","2004-12-31",4,"Harmel","?","",,,,"?","Manure","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","NH4-N","Animals, Soil, Manure",,"",,"Farms and Farming Systems","farming",
"6206","TG5242",5242,"TG","Manure","soluble reactive phosphorus","SRP in poultry litter","mg/kg","Yearly","1 year","2001","2001","2001-01-01","2004","2004","2004-12-31",4,"Harmel","?","",,,,"?","Manure","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","soluble reactive phosphorus","Animals, Soil, Manure",,"",,"Farms and Farming Systems","farming",
"6207","TG5243",5243,"TG","Manure","moisture","water in poultry litter","%","Yearly","1 year","2001","2001","2001-01-01","2004","2004","2004-12-31",4,"Harmel","?","",,,,"?","Manure","MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing","water content","Animals, Soil, Manure",,"",,"Farms and Farming Systems","farming",
"6208","TG5244",5244,"TG","Meterology","PAR","creosote morphological traits, reference","?","Event","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"Kim, Kiniry","?","",,,,"?","Meteorology","WeatherDaily, WeatherStation","Photosynthetically active radiation","Meteorology",,"NAL Met Data Dashboard",,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",
"6209","TG5245",5245,"TG","Meterology","avg temp","Riesel","C","Hourly","1 hour","2001","2001","2001-01-01","Present","now","2019-12-31",19,"","txt files","website",,,,"Open","Meteorology","WeatherDaily, WeatherStation","Temperature, air, daily, mean","Meteorology",,"NAL Met Data Dashboard",,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",
"6210","TG5246",5246,"TG","Meterology","max wind speed","Riesel","m/s","Hourly","1 hour","2001","2001","2001-01-01","Present","now","2019-12-31",19,"","txt files","website",,,,"Open","Meteorology","WeatherDaily, WeatherStation","wind speed, air, daily, max","Meteorology",,"NAL Met Data Dashboard",,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",
"6211","TG5247",5247,"TG","Meterology","avg soil temp","Riesel","C","Hourly","1 hour","2001","2001","2001-01-01","Present","now","2019-12-31",19,"","txt files","website",,,,"Open","Meteorology","WeatherDaily, WeatherStation","avg soil temp","Meteorology",,"NAL Met Data Dashboard",,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",
"6212","TG5248",5248,"TG","Meterology","max RH","Riesel, Temple","%","Hourly","1 hour","1996","1996","1996-01-01","Present","now","2019-12-31",24,"","txt files","website",,,,"Open","Meteorology","WeatherDaily, WeatherStation","Relative humidity, air, daily, max","Meteorology",,"NAL Met Data Dashboard",,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",
"6213","TG5249",5249,"TG","Meterology","min RH","Riesel, Temple","%","Hourly","1 hour","1996","1996","1996-01-01","Present","now","2019-12-31",24,"","txt files","website",,,,"Open","Meteorology","WeatherDaily, WeatherStation","Relative humidity, air, daily, mean","Meteorology",,"NAL Met Data Dashboard",,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",
"6214","TG5250",5250,"TG","Meterology","total solar rad","Riesel, Temple","kJ/m2","Hourly","1 hour","1996","1996","1996-01-01","Present","now","2019-12-31",24,"","txt files","website",,,,"Open","Meteorology","WeatherDaily, WeatherStation","Solar radiation, total, no media, daily","Meteorology",,"NAL Met Data Dashboard",,"Natural Resources, Earth and Environmental Sciences","climatologyMeteorologyAtmosphere",
